region,date,total_claims,avg_processing_time,total_claim_amount,avg_claim_amount,high_priority_claims,approved_claims,rejected_claims,policy_change_flag,weather_disruption_flag,weekday,month,is_holiday,day_of_week,is_weekend,lag_1,lag_7,rolling_avg_7,rolling_std_7
West,2023-04-12,4.0,132.0,23098.63,5774.657499999999,0.0,0.0,0.0,False,False,0.0,12.0,0,2,0,3.0,3.0,3.4285714285714284,1.5118578920369157
West,2023-05-01,4.0,155.75,24677.34,6169.335,0.0,0.0,0.0,False,True,3.0,1.0,0,0,0,0.0,0.0,0.5714285714285714,1.511857892036918
West,2023-05-02,4.0,261.0,22423.18,5605.795,1.0,0.0,0.0,False,False,6.0,2.0,0,1,0,4.0,0.0,1.1428571428571428,1.9518001458970728
West,2023-05-03,1.0,77.0,1602.76,1602.76,0.0,0.0,0.0,False,False,6.0,3.0,0,2,0,4.0,0.0,1.2857142857142858,1.8898223650461428
West,2023-05-04,1.0,238.0,2770.19,2770.19,0.0,0.0,0.0,False,False,2.0,4.0,1,3,0,1.0,0.0,1.4285714285714286,1.8126539343499384
West,2023-05-05,1.0,206.0,6367.54,6367.54,0.0,0.0,0.0,False,False,4.0,5.0,0,4,0,1.0,0.0,1.5714285714285714,1.7182493859684564
West,2023-05-07,4.0,200.0,19618.26,4904.5650000000005,0.0,0.0,0.0,False,False,2.0,7.0,0,6,1,0.0,0.0,2.142857142857143,1.7728105208558431
West,2023-05-08,1.0,210.0,2740.44,2740.44,1.0,0.0,0.0,False,False,5.0,8.0,0,0,0,4.0,4.0,1.7142857142857142,1.603567451474554
West,2023-05-09,2.0,185.5,8443.17,4221.585,0.0,0.0,0.0,False,False,1.0,9.0,0,1,0,1.0,4.0,1.4285714285714286,1.2724180205607134
West,2023-05-10,2.0,83.5,14146.5,7073.25,0.0,0.0,0.0,False,True,3.0,10.0,0,2,0,2.0,1.0,1.5714285714285714,1.2724180205607132
West,2023-05-11,2.0,145.5,12960.09,6480.045,0.0,0.0,0.0,False,False,6.0,11.0,0,3,0,2.0,1.0,1.7142857142857142,1.2535663410560272
West,2023-05-12,1.0,135.0,5670.96,5670.96,0.0,0.0,0.0,False,False,1.0,12.0,0,4,0,2.0,1.0,1.7142857142857142,1.2535663410560272
West,2023-06-01,3.0,104.33333333333331,9991.7,3330.566666666667,1.0,0.0,0.0,False,False,4.0,1.0,0,3,0,0.0,0.0,0.4285714285714285,1.1338934190276944
West,2023-06-02,3.0,138.33333333333334,18434.27,6144.756666666667,0.0,0.0,0.0,False,True,0.0,2.0,0,4,0,3.0,0.0,0.8571428571428571,1.4638501094228091
West,2023-06-03,2.0,185.0,13958.03,6979.015,0.0,0.0,0.0,False,False,0.0,3.0,0,5,1,3.0,0.0,1.1428571428571428,1.463850109422809
West,2023-06-04,2.0,178.0,13857.34,6928.67,0.0,0.0,0.0,False,False,3.0,4.0,0,6,1,2.0,0.0,1.4285714285714286,1.397276262011553
West,2023-06-05,3.0,191.0,20186.55,6728.849999999999,0.0,0.0,0.0,False,False,5.0,5.0,0,0,0,2.0,0.0,1.8571428571428568,1.3451854182691076
West,2023-06-06,5.0,157.2,28376.230000000003,5675.246000000001,2.0,0.0,0.0,False,False,1.0,6.0,0,1,0,3.0,0.0,2.571428571428572,1.511857892036916
West,2023-06-07,1.0,268.0,6664.19,6664.19,0.0,0.0,0.0,False,False,3.0,7.0,0,2,0,5.0,0.0,2.7142857142857144,1.253566341056026
West,2023-06-08,1.0,270.0,7031.81,7031.81,0.0,0.0,0.0,False,False,6.0,8.0,0,3,0,1.0,3.0,2.4285714285714284,1.397276262011552
West,2023-06-09,3.0,211.0,15626.590000000002,5208.863333333334,0.0,0.0,0.0,False,False,2.0,9.0,0,4,0,1.0,3.0,2.4285714285714284,1.397276262011552
West,2023-06-11,2.0,133.0,7859.610000000001,3929.805,1.0,0.0,0.0,False,False,0.0,11.0,0,6,1,0.0,2.0,2.142857142857143,1.6761634196950586
West,2023-06-12,1.0,103.0,8637.48,8637.48,0.0,0.0,0.0,False,False,2.0,12.0,0,0,0,2.0,3.0,1.8571428571428568,1.676163419695059
West,2023-07-01,3.0,139.0,20260.55,6753.516666666666,1.0,0.0,0.0,False,False,5.0,1.0,0,5,1,0.0,0.0,0.4285714285714285,1.1338934190276952
West,2023-07-02,1.0,150.0,7828.09,7828.09,1.0,0.0,0.0,False,False,1.0,2.0,0,6,1,3.0,0.0,0.5714285714285714,1.133893419027695
West,2023-07-03,2.0,113.0,12903.34,6451.67,0.0,0.0,0.0,False,False,1.0,3.0,1,0,0,1.0,0.0,0.8571428571428571,1.2149857925879235
West,2023-07-04,6.0,153.33333333333334,29586.27,4931.044999999999,1.0,0.0,0.0,False,False,4.0,4.0,0,1,0,2.0,0.0,1.7142857142857142,2.2146697055682885
West,2023-07-05,2.0,92.0,9482.7,4741.349999999999,0.0,0.0,0.0,False,False,6.0,5.0,0,2,0,6.0,0.0,2.0,2.0816659994661384
West,2023-07-06,4.0,235.0,19048.770000000004,4762.192500000001,1.0,0.0,0.0,False,True,2.0,6.0,0,3,0,2.0,0.0,2.571428571428572,1.9880595947760151
West,2023-07-07,1.0,253.0,8385.65,8385.65,0.0,0.0,0.0,False,False,4.0,7.0,0,4,0,4.0,0.0,2.7142857142857144,1.7994708216848805
West,2023-07-08,1.0,195.0,4927.16,4927.16,0.0,0.0,0.0,False,False,0.0,8.0,0,5,1,1.0,3.0,2.4285714285714284,1.9023794624226893
West,2023-07-09,5.0,166.4,26138.55,5227.71,0.0,0.0,0.0,False,True,3.0,9.0,0,6,1,1.0,1.0,3.0,2.000000000000005
West,2023-07-10,3.0,187.66666666666663,22283.8,7427.933333333333,0.0,0.0,0.0,False,False,5.0,10.0,0,0,0,5.0,2.0,3.142857142857143,1.9518001458970715
West,2023-07-11,4.0,187.75,26457.67,6614.4175,0.0,0.0,0.0,False,False,1.0,11.0,0,1,0,3.0,6.0,2.857142857142857,1.5735915849388926
West,2023-07-12,1.0,196.0,9490.42,9490.42,0.0,0.0,0.0,False,True,3.0,12.0,1,2,0,4.0,2.0,2.7142857142857144,1.7043362064926992
West,2023-08-01,1.0,65.0,3250.15,3250.15,0.0,0.0,0.0,False,False,6.0,1.0,0,1,0,0.0,0.0,0.1428571428571428,0.3779644730092685
West,2023-08-02,3.0,147.33333333333334,18711.730000000003,6237.243333333335,1.0,0.0,0.0,False,True,2.0,2.0,0,2,0,1.0,0.0,0.5714285714285714,1.1338934190276946
West,2023-08-03,3.0,178.0,22058.64,7352.879999999998,0.0,0.0,0.0,False,False,2.0,3.0,1,3,0,3.0,0.0,1.0,1.4142135623731047
West,2023-08-04,6.0,190.33333333333331,29870.65,4978.441666666667,0.0,0.0,0.0,False,False,5.0,4.0,0,4,0,3.0,0.0,1.8571428571428568,2.2677868380553687
West,2023-08-05,1.0,191.0,5186.85,5186.85,1.0,0.0,0.0,False,False,0.0,5.0,0,5,1,6.0,0.0,2.0,2.1602468994692923
West,2023-08-06,7.0,192.14285714285717,41888.04,5984.005714285714,0.0,0.0,0.0,False,False,3.0,6.0,1,6,1,1.0,0.0,3.0,2.6457513110645943
West,2023-08-08,1.0,157.0,2245.98,2245.98,0.0,0.0,0.0,False,False,1.0,8.0,0,1,0,0.0,1.0,3.0,2.6457513110645943
West,2023-08-09,5.0,190.0,27564.52,5512.904,0.0,0.0,0.0,False,False,4.0,9.0,0,2,0,1.0,3.0,3.2857142857142856,2.751622897751178
West,2023-08-10,5.0,183.4,19326.0,3865.2,2.0,0.0,0.0,False,False,6.0,10.0,0,3,0,5.0,3.0,3.571428571428572,2.819996622760561
West,2023-08-11,2.0,73.5,11669.5,5834.75,0.0,0.0,0.0,False,False,2.0,11.0,0,4,0,5.0,6.0,3.0,2.6457513110645943
West,2023-09-01,2.0,181.0,6550.14,3275.07,0.0,0.0,0.0,False,False,0.0,1.0,0,4,0,0.0,0.0,0.2857142857142857,0.7559289460184754
West,2023-09-02,6.0,175.5,32205.79,5367.631666666666,0.0,0.0,0.0,False,False,3.0,2.0,0,5,1,2.0,0.0,1.1428571428571428,2.2677868380553696
West,2023-09-03,2.0,202.0,13592.04,6796.02,0.0,0.0,0.0,True,False,3.0,3.0,0,6,1,6.0,0.0,1.4285714285714286,2.2253945610567536
West,2023-09-04,1.0,206.0,8817.01,8817.01,1.0,0.0,0.0,False,True,6.0,4.0,0,0,0,2.0,0.0,1.5714285714285714,2.149196970742246
West,2023-09-05,2.0,158.0,16461.37,8230.685,0.0,0.0,0.0,False,False,1.0,5.0,0,1,0,1.0,0.0,1.8571428571428568,2.035400978396436
West,2023-09-07,2.0,222.5,10680.09,5340.045,1.0,0.0,0.0,False,False,6.0,7.0,0,3,0,0.0,0.0,2.142857142857143,1.864454471471616
West,2023-09-08,3.0,107.66666666666669,21740.59,7246.863333333334,1.0,0.0,0.0,False,False,2.0,8.0,0,4,0,2.0,2.0,2.2857142857142856,1.8898223650461423
West,2023-09-09,2.0,135.0,9019.94,4509.97,0.0,0.0,0.0,False,False,5.0,9.0,0,5,1,3.0,6.0,1.7142857142857142,0.9511897312113552
West,2023-09-10,3.0,125.33333333333331,20293.22,6764.406666666667,0.0,0.0,0.0,False,False,0.0,10.0,0,6,1,2.0,2.0,1.8571428571428568,1.0690449676497094
West,2023-09-11,3.0,188.33333333333331,23720.66,7906.886666666666,1.0,0.0,0.0,False,False,3.0,11.0,0,0,0,3.0,1.0,2.142857142857143,1.069044967649709
West,2023-09-12,3.0,195.0,18441.15,6147.05,1.0,0.0,0.0,False,False,5.0,12.0,0,1,0,3.0,2.0,2.2857142857142856,1.1126972805283843
West,2023-10-01,2.0,104.0,15572.11,7786.055,1.0,0.0,0.0,False,False,1.0,1.0,0,6,1,0.0,0.0,0.2857142857142857,0.7559289460184743
West,2023-10-02,3.0,194.66666666666663,15322.39,5107.463333333333,0.0,0.0,0.0,False,False,4.0,2.0,0,0,0,2.0,0.0,0.7142857142857143,1.2535663410560287
West,2023-10-03,2.0,266.0,15274.62,7637.31,0.0,0.0,0.0,False,False,4.0,3.0,0,1,0,3.0,0.0,1.0,1.2909944487358165
West,2023-10-04,4.0,225.75,10978.33,2744.5825,0.0,0.0,0.0,False,False,0.0,4.0,0,2,0,2.0,0.0,1.5714285714285714,1.618347187425382
West,2023-10-05,2.0,250.5,13047.2,6523.6,0.0,0.0,0.0,False,False,2.0,5.0,1,3,0,4.0,0.0,1.8571428571428568,1.463850109422808
West,2023-10-06,1.0,136.0,9523.36,9523.36,0.0,0.0,0.0,False,False,5.0,6.0,0,4,0,2.0,0.0,2.0,1.290994448735815
West,2023-10-07,6.0,195.83333333333331,36075.44,6012.573333333333,1.0,0.0,0.0,False,False,0.0,7.0,0,5,1,1.0,0.0,2.857142857142857,1.676163419695058
West,2023-10-08,2.0,139.0,9536.71,4768.355,0.0,0.0,0.0,False,False,3.0,8.0,0,6,1,6.0,2.0,2.857142857142857,1.676163419695058
West,2023-10-09,3.0,88.66666666666667,9316.85,3105.616666666667,2.0,0.0,0.0,False,False,6.0,9.0,0,0,0,2.0,3.0,2.857142857142857,1.676163419695058
